coucode,indcode,emp,emp_tele,emp_share,tele
2,13,0.120895919109794,0.0271777960122051,0.0152231819683307,0.224803254008293
2,14,0.0458308764989698,0.0103029301710206,0.00892118758624244,0.224803254008293
2,15,0.182725633378399,0.0410773169741904,0.0176010720418696,0.224803254008293
2,16,0.526612424700909,0.194854697895419,0.0119784748236496,0.370015382766724
2,17,0.0685698872666789,0.0127265167609871,0.0697272337524511,0.185599207878113
2,18,0.0634438688690367,0.00910008654455425,0.0191543145234029,0.14343523979187
2,19,0.28220921378102,0.14605809952611,0.0492398951385619,0.517552554607391
2,20,0.254807113825329,0.0365483194722103,0.0875040119573901,0.14343523979187
2,21,0.0335021953895364,0.00118483635360264,0.0672040932507749,0.0353659316897392
2,22,0.163398195731583,0.0304157267352712,0.0285604511197168,0.186144813895226
2,23,0.138164291232328,0.0257185662784074,0.000124165688569026,0.186144813895226
2,24,0.147426181370451,0.0274426190944863,0.00175237613301191,0.186144813895226
2,25,0.16580632500877,0.0308639875114088,0.0122970886660154,0.186144813895226
2,26,0.688716710446837,0.493852907794064,0.00962401223851994,0.717062473297119
2,27,0.593345809458474,0.452147345784519,0.0305189891507301,0.762030065059662
2,28,0.106888157913532,0.0446908784895115,0.0139042143708899,0.4181087911129
2,29,0.204754840345326,0.164368447463547,0.131149422863823,0.802757322788239
2,30,0.97905553642159,0.40608885334205,0.0590911540146516,0.414776116609573
2,31,0.0116012876084317,0.00958805759528443,0.0599345435973846,0.826464951038361
2,32,0.996680787951448,0.25168337214123,0.102071224250262,0.252521544694901
2,33,0.0402409034772424,0.0119714091180242,0.0444747439961204,0.297493547201157
2,34,7.57438346345088e-08,2.36586480683376e-08,0.00239428931542536,0.312350809574127
3,1,0.643795004065339,0.0491821133725248,0.0129895819596466,0.0763940587639809
3,2,0.446766322992279,0.113693295521019,0.000527495714097323,0.254480451345444
3,3,0.499072218067436,0.112193058606696,0.0209239966591938,0.224803254008293
3,4,0.0986101763087186,0.0221678885125314,0.00534089410523539,0.224803254008293
3,5,0.0768601904628772,0.017278420919752,0.00272539452283617,0.224803254008293
3,6,0.213756668022196,0.04805319453736,0.0111433469603059,0.224803254008293
3,7,0.684712518677879,0.153925602259001,0.000967075475845092,0.224803254008293
3,8,0.725649318193084,0.163128327998704,0.0149237329113368,0.224803254008293
3,9,0.128440123924356,0.0288737578034237,0.00490131434348763,0.224803254008293
3,10,0.0820464730794176,0.0184443141281569,0.00595630577168227,0.224803254008293
3,11,0.108980370982483,0.0244991420198932,0.0189239087432415,0.224803254008293
3,12,0.15381103370745,0.034577220879814,0.00720910809266341,0.224803254008293
3,13,0.163612136749824,0.0367805407366103,0.00591234779550749,0.224803254008293
3,14,0.11893540323565,0.0267370656641627,0.00916523803244099,0.224803254008293
3,15,0.266565607622474,0.05992481600023,0.00945096487757704,0.224803254008293
3,16,0.793169076423899,0.293484759411718,0.0111653259483933,0.370015382766724
3,17,0.0529459815331228,0.00982673223287679,0.0588377511099389,0.185599207878113
3,18,0.092970395767157,0.0133352310104072,0.0157369554705701,0.14343523979187
3,19,0.17216564541083,0.0891047695980053,0.044243703019913,0.517552554607391
3,20,0.342725299234182,0.0491588854783954,0.0670798716427096,0.14343523979187
3,21,0.0841753425068048,0.00297693941305606,0.0326168183216845,0.0353659316897392
3,22,0.266345402706037,0.0495788154185641,0.0236713701701174,0.186144813895226
3,23,0.250407567054744,0.0466120699673615,0.000813222559233373,0.186144813895226
3,24,0.225240406818434,0.0419273336089023,0.0011429073805442,0.186144813895226
3,25,0.168063545207307,0.0312841573451859,0.0204184799331839,0.186144813895226
3,26,0.671644776518749,0.481611264627625,0.0136269726141808,0.717062473297119
3,27,0.616456831894273,0.469758639714866,0.0275396720734977,0.762030065059662
3,28,0.0866290398888646,0.0362203631432043,0.0055167260099345,0.4181087911129
3,29,0.279819894051946,0.224627469012029,0.198514220405293,0.802757322788239
3,30,0.980151365020746,0.406543376872878,0.0946195437162073,0.414776116609573
3,31,0.0132807968038794,0.0109761130802686,0.0835201547320761,0.826464951038361
3,32,0.997150726959259,0.251802041865395,0.127390214954504,0.252521544694901
3,33,0.0906942004097973,0.0269809393904832,0.0350345070112972,0.297493547201157
3,34,0.000701320272250477,0.000219057954808184,0.00745087696162469,0.312350809574127
4,1,0.918369391563599,0.0701579652661509,0.179366393173978,0.0763940587639809
4,2,0.601091203412668,0.152965960744232,0.00748818167173101,0.254480451345444
4,3,0.94791087188186,0.21309344850888,0.0322358443924741,0.224803254008293
4,4,0.220680456646209,0.0496096847501039,0.0444819100418294,0.224803254008293
4,5,0.15243840520816,0.0342686495266292,0.00699378392040752,0.224803254008293
4,6,0.238211261931631,0.0535506668236526,0.0104323480560169,0.224803254008293
4,7,0.664998189665288,0.149493756946381,0.000819367059777688,0.224803254008293
4,8,0.767675513876879,0.172575953542011,0.0080964575567863,0.224803254008293
4,9,0.335835958686232,0.0754970163256596,0.00975185676908292,0.224803254008293
4,10,0.195430893306447,0.0439335007490367,0.00712710466233745,0.224803254008293
4,11,0.209977415870025,0.0472036063558343,0.0210257920085325,0.224803254008293
4,12,0.0849832060593397,0.0191045012581969,0.0102073693040102,0.224803254008293
4,13,0.21990242093619,0.049434779790757,0.00946577267702495,0.224803254008293
4,14,0.0845750011659884,0.0190127354698694,0.00644661337540344,0.224803254008293
4,15,0.210965721041976,0.047425780574442,0.0176844409139137,0.224803254008293
4,16,0.732520736731535,0.271043940786281,0.0188871051067399,0.370015382766724
4,17,0.143484290633566,0.0266305706845428,0.0475927273535277,0.185599207878113
4,18,0.150745372519024,0.0216221986547809,0.015526311403923,0.14343523979187
4,19,0.758764724730388,0.392700621630186,0.0453096096479777,0.517552554607391
4,20,1.81460707495481,0.260278600924167,0.0899109528544526,0.14343523979187
4,21,0.0109001194209895,0.000385492878852714,0.0405711682785515,0.0353659316897392
4,22,0.38664417691787,0.0719718083560496,0.0342495430987074,0.186144813895226
4,23,0.588979252391005,0.109635433324473,0.00288583855969159,0.186144813895226
4,24,0.124011037469707,0.0230840114907525,0.000808256997950194,0.186144813895226
4,25,0.391138107924605,0.0728083303069562,0.00970463900631607,0.186144813895226
4,26,0.811039776082012,0.581566187779709,0.0114572512596033,0.717062473297119
4,27,0.500933880679291,0.381726677684629,0.0181260658715566,0.762030065059662
4,28,0.174795803933916,0.073083662274417,0.00726042540426738,0.4181087911129
4,29,0.329551544416577,0.26454991551658,0.0839948449313121,0.802757322788239
4,30,0.992449671760701,0.411644420783349,0.0682491098062961,0.414776116609573
4,31,0.062084559406366,0.0513107123500205,0.0645439041868268,0.826464951038361
4,32,0.929433530175283,0.234701990731097,0.0426737474794047,0.252521544694901
4,33,0.178671481463928,0.0531536128043895,0.0266252631695895,0.297493547201157
4,34,0.51029367767109,0.159390643341124,0,0.312350809574127
5,1,0.865851964383457,0.0661459458480181,0.135030141170178,0.0763940587639809
5,2,0.563693162486931,0.143448890410015,0.0029181172134253,0.254480451345444
5,3,0.867968068178065,0.195122046101721,0.0227260672353139,0.224803254008293
5,4,0.0333951880057242,0.00750734693190553,0.0283036491402957,0.224803254008293
5,5,0.265278149233065,0.0596353911648907,0.00392187125083371,0.224803254008293
5,6,0.421722356322186,0.0948045579892722,0.00750701744439581,0.224803254008293
5,7,0.700738660801348,0.157528331157557,0.000405954114150583,0.224803254008293
5,8,0.769190256149054,0.17291647253378,0.00499316254922958,0.224803254008293
5,9,0.277823229008599,0.0624555659202243,0.00457821115692866,0.224803254008293
5,10,0.155878875564367,0.0350420784580236,0.00658120136771701,0.224803254008293
5,11,0.147614883012549,0.0331843060412745,0.0100168350993664,0.224803254008293
5,12,0.0671152844249313,0.0150877343324167,0.00445500804362434,0.224803254008293
5,13,0.0760689140365692,0.0171005394042979,0.00458967884157968,0.224803254008293
5,14,0.0406285638813179,0.00913343336620408,0.00758697402522325,0.224803254008293
5,15,0.279345008569994,0.0627976669175093,0.0123054792789512,0.224803254008293
5,16,0.742748265105899,0.274828283612479,0.00639517110698685,0.370015382766724
5,17,0.0579471280883142,0.0107549410720027,0.0939071489738364,0.185599207878113
5,18,0.207025833119071,0.0296948000165457,0.0280445928944073,0.14343523979187
5,19,0.701196035620259,0.362905799515841,0.0597872497456587,0.517552554607391
5,20,0.952470631312198,0.136617853396979,0.0885874025302077,0.14343523979187
5,21,0.101293243033784,0.00358232991376496,0.0478814956959847,0.0353659316897392
5,22,0.425316277738883,0.0791704193663144,0.0340136332987419,0.186144813895226
5,23,0.449046717201024,0.0835877176036465,0.000592186236890528,0.186144813895226
5,24,0.307985943705038,0.0573299861733198,0.000677718054178648,0.186144813895226
5,25,0.435322710328164,0.0810330648984013,0.00803103199683957,0.186144813895226
5,26,0.831027393598219,0.595898558231197,0.00273997879602999,0.717062473297119
5,27,0.792068377383359,0.603579917149142,0.0119687830591096,0.762030065059662
5,28,0.105929539072271,0.0442900715246539,0.00388719904753429,0.4181087911129
5,29,0.477912156226146,0.383647483060055,0.087025971047105,0.802757322788239
5,30,0.980439437368849,0.406662862402726,0.052741804205347,0.414776116609573
5,31,0.0303221409937738,0.0250601867717975,0.062966307250397,0.826464951038361
5,32,0.998395193743318,0.252116296540027,0.0400075219552331,0.252521544694901
5,33,0.118892872922465,0.0353698625026406,0.0505266666347532,0.297493547201157
5,34,8.23168815187537e-09,2.57117445840002e-09,0.0642987695395456,0.312350809574127
6,1,0.752106603985911,0.0574564761016778,0.0191472841956924,0.0763940587639809
6,2,0.308275407712791,0.0784500648934516,0.0148730546954925,0.254480451345444
6,3,0.820023517714553,0.184343955145559,0.0150815655932628,0.224803254008293
6,4,0.295148884788498,0.0663504297173731,0.00291622571968645,0.224803254008293
6,5,0.130349998062914,0.0293031037245177,0.00415525850446141,0.224803254008293
6,6,0.269490276430942,0.0605822910652703,0.0144049214425572,0.224803254008293
6,7,0.572490266680003,0.12869767483774,0.000713880175339941,0.224803254008293
6,8,0.519274620165382,0.116734624337098,0.00463032947377692,0.224803254008293
6,9,0.255341230760961,0.0574015395575465,0.00597705946517253,0.224803254008293
6,10,0.127990680702835,0.0287727215047338,0.00330652646698148,0.224803254008293
6,11,0.155519029897743,0.0349611839812258,0.0199547151403465,0.224803254008293
6,12,0.205955478308788,0.04629946170465,0.00793224886347468,0.224803254008293
6,13,0.205683558906739,0.0462383333382414,0.00840379677369088,0.224803254008293
6,14,0.126112358522601,0.0283504685665411,0.0099593086674029,0.224803254008293
6,15,0.244830940166189,0.055038792031269,0.0169190306167386,0.224803254008293
6,16,0.684982299936043,0.253453987899266,0.0083610322563161,0.370015382766724
6,17,0.0604962843703232,0.011228062458701,0.0776598757444156,0.185599207878113
6,18,0.292365320331881,0.0419354898286303,0.0208750465789064,0.14343523979187
6,19,0.348291743089852,0.180259281384814,0.0472114851726638,0.517552554607391
6,20,0.519164913173205,0.074466543812524,0.0990788284473472,0.14343523979187
6,21,0.147291776707016,0.00520911091348063,0.0660026693947791,0.0353659316897392
6,22,0.326999674133405,0.0608692934853621,0.025255293057541,0.186144813895226
6,23,0.29901402577883,0.0556599101806625,0.0009198436303769,0.186144813895226
6,24,0.133940144649955,0.0249322632989655,0.00347975257284941,0.186144813895226
6,25,0.251568273249469,0.0468281294059656,0.00764785669279602,0.186144813895226
6,26,0.702245012489771,0.503553545516481,0.0155114872051979,0.717062473297119
6,27,0.696913231713099,0.531068835303272,0.0420480355557964,0.762030065059662
6,28,0.0832790682993826,0.0348197105716635,0.0156619489291933,0.4181087911129
6,29,0.323233201286348,0.259477819300901,0.124700194445762,0.802757322788239
6,30,0.967155364684316,0.401152946321876,0.0761097297407164,0.414776116609573
6,31,0.0333493226562386,0.0275620463162507,0.0728745316702688,0.826464951038361
6,32,0.983892334612219,0.24845401214975,0.0931242623595011,0.252521544694901
6,33,0.142190140234616,0.0423006491954258,0.0551029207514956,0.297493547201157
6,34,0.419947698690266,0.131171003664696,0,0.312350809574127
7,1,0.742944505809724,0.0567565462352048,0.0317713771451486,0.0763940587639809
7,2,0.428678695035805,0.109090347794887,0.000924150254755913,0.254480451345444
7,3,0.769505602113661,0.172987363332762,0.0189841191298316,0.224803254008293
7,4,0.157396539844382,0.035383254326663,0.00315654641175407,0.224803254008293
7,5,0.123296902867974,0.0277175449738649,0.00805342174547773,0.224803254008293
7,6,0.293054954598444,0.0658797073969828,0.0142585429814436,0.224803254008293
7,7,0.493231484783238,0.110880042758614,0.000503080730297004,0.224803254008293
7,8,0.740367205060492,0.166436956858624,0.0142081955745023,0.224803254008293
7,9,0.284347343143883,0.0639222080073576,0.00484849462236593,0.224803254008293
7,10,0.121843821369987,0.0273908875247783,0.00382895963180312,0.224803254008293
7,11,0.178284505312666,0.040078936933546,0.0198921424808016,0.224803254008293
7,12,0.0197415899038622,0.00443797364968548,0.0160380091455278,0.224803254008293
7,13,0.132321953985533,0.0297464058326835,0.0296894332002995,0.224803254008293
7,14,0.042203192134597,0.00948741492139462,0.00319863369724413,0.224803254008293
7,15,0.417781342849143,0.0939186053364417,0.0104191598630472,0.224803254008293
7,16,0.608856258916113,0.225286181692761,0.00910658723052091,0.370015382766724
7,17,0.0590304939349447,0.0109560129149795,0.068260660325909,0.185599207878113
7,18,0.10192521757893,0.0146196680242724,0.0170052300335656,0.14343523979187
7,19,0.304637002705975,0.157665658978416,0.0460002230232792,0.517552554607391
7,20,0.399875783314571,0.0573562788666874,0.0690976859663093,0.14343523979187
7,21,0.0233814558111963,0.000826906969025426,0.0472630382575392,0.0353659316897392
7,22,0.240850162999053,0.0448330087680934,0.0239464854264907,0.186144813895226
7,23,0.208022868534812,0.0387223781493635,0.000625409195599873,0.186144813895226
7,24,0.208022868635193,0.0387223781680489,0.00352274512942922,0.186144813895226
7,25,0.257149942876684,0.0478671282599482,0.00784770538742821,0.186144813895226
7,26,0.733256029690046,0.525790382209571,0.0147864040760946,0.717062473297119
7,27,0.726518009250136,0.553628565855897,0.0492326838845621,0.762030065059662
7,28,0.0158926511980375,0.00664485717999042,0.0127235370784068,0.4181087911129
7,29,0.238668481026785,0.191592870862998,0.148529373876894,0.802757322788239
7,30,0.924804221889663,0.383586703779533,0.0576823947901447,0.414776116609573
7,31,0.0930668347844434,0.0769164770534202,0.06558457764524,0.826464951038361
7,32,0.994564705212251,0.251149015659226,0.126612518292727,0.252521544694901
7,33,0.134462064659994,0.0400015965796928,0.0472205576329324,0.297493547201157
7,34,1.5131326793029e-08,4.72628217373329e-09,0.00517791613262687,0.312350809574127
8,1,0.696718783534858,0.0532251756913312,0.237892021405521,0.0763940587639809
8,2,0.258418789955712,0.065762530304073,0.0226154210082665,0.254480451345444
8,3,0.721149828555745,0.162116828086854,0.0190980318624654,0.224803254008293
8,4,0.200124882282217,0.0449887247450689,0.0381407272771967,0.224803254008293
8,5,0.0909066137428376,0.0204361025802649,0.0102190769488145,0.224803254008293
8,6,0.385056346679792,0.0865619197101627,0.00756806045803117,0.224803254008293
8,7,0.351568983397272,0.0790338514760943,0.00108291863617599,0.224803254008293
8,8,0.437281835642737,0.098302379571207,0.0121240643647501,0.224803254008293
8,9,0.228859403911279,0.0514483387096538,0.0110381027423748,0.224803254008293
8,10,0.0566556701430632,0.0127363790061811,0.0135244263426376,0.224803254008293
8,11,0.0990075975577333,0.022257230102522,0.0182934486033282,0.224803254008293
8,12,0.113655958768087,0.0255502293684984,0.0176650521481275,0.224803254008293
8,13,0.160614124747938,0.0361065778830304,0.029127227404444,0.224803254008293
8,14,0.0852485031835411,0.0191641409149964,0.0108383258053792,0.224803254008293
8,15,0.145391759457265,0.0326845406319842,0.00734417030191095,0.224803254008293
8,16,0.35655798560555,0.131931939522369,0.00382480997209412,0.370015382766724
8,17,0.0153903427912997,0.00285643543103785,0.0836128750703298,0.185599207878113
8,18,0.335122993878023,0.0480684469866636,0,0.14343523979187
8,19,0.496063622328377,0.256738994983848,0.0930068868532802,0.517552554607391
8,20,3.29849758044318,0.473120791403771,0.0192408436784088,0.14343523979187
8,21,0.21450775364222,0.00758626656223018,0.0261330559695683,0.0353659316897392
8,22,0.367556160882406,0.0684186731634989,0.0181549542861806,0.186144813895226
8,23,0.304187378593192,0.0566229029775061,0.00351910286429231,0.186144813895226
8,24,0.368732098362403,0.0686375678268655,0.00139088701358457,0.186144813895226
8,25,0.358153976709769,0.0666685053404749,0.00380996900685936,0.186144813895226
8,26,0.610733068618854,0.437933764708175,0.0098756330841335,0.717062473297119
8,27,0.441324286175551,0.336302374506764,0.0201846132661034,0.762030065059662
8,28,0.179273487888501,0.0749558212996543,0.0140779888703828,0.4181087911129
8,29,0.285828538913913,0.229450952675007,0.0205138639068692,0.802757322788239
8,30,0.967528331527554,0.401307644060739,0.0542556179472577,0.414776116609573
8,31,0.0427288343465211,0.0353138839861238,0.0531341645275767,0.826464951038361
8,32,0.980104160856264,0.247497416661323,0.0298386547437994,0.252521544694901
8,33,0.208358196959938,0.0619852191020493,0.0888550036298562,0.297493547201157
8,34,0.335122993878023,0.104675938444706,0,0.312350809574127
9,1,0.779847339760646,0.0595757035006089,0.041453385919275,0.0763940587639809
9,2,0.114069680820528,0.0290285038600387,0.00120276355906129,0.254480451345444
9,3,0.720507992158862,0.161972541176294,0.0312718525355934,0.224803254008293
9,4,0.274309834417979,0.0616657433836377,0.00271321081927778,0.224803254008293
9,5,0.251283046655314,0.0564892465652323,0.00509076669184079,0.224803254008293
9,6,0.12524181885093,0.0281547684156062,0.0133143128863528,0.224803254008293
9,7,0.603018202764275,0.135560454207642,0.000111884982238259,0.224803254008293
9,8,0.604569912473502,0.135909283599552,0.00548236412967469,0.224803254008293
9,9,0.334182294757097,0.0751252672933539,0.00251741210036083,0.224803254008293
9,10,0.186979631680637,0.0420336296350792,0.00567816284859165,0.224803254008293
9,11,0.0809540947584147,0.0181987439269873,0.0109367570137898,0.224803254008293
9,12,0.325320369652301,0.0731330776930179,0.00128667729573998,0.224803254008293
9,13,0.1982864905439,0.0445754483001535,0.00117479231350172,0.224803254008293
9,14,0.291293071027709,0.0654836302370979,0.00064333864786999,0.224803254008293
9,15,0.329007294588461,0.0739619104159511,0.00730049509104641,0.224803254008293
9,16,0.691430348712224,0.255839865135283,0.0103213896114794,0.370015382766724
9,17,0.0575787889341466,0.0106865776167587,0.0624318200889486,0.185599207878113
9,18,0.0804848884050947,0.0115443692680067,0.0206427792229588,0.14343523979187
9,19,0.437349206997473,0.226351199337059,0.0561103185924869,0.517552554607391
9,20,0.50300108547511,0.0721480813106933,0.0989342955441806,0.14343523979187
9,21,0.029827190356706,0.00105486637665211,0.102374758748007,0.0353659316897392
9,22,0.605400785250323,0.112692216502445,0.0138457665519846,0.186144813895226
9,23,0.296454048955664,0.0551833837713381,0.00615367402310425,0.186144813895226
9,24,0.0312328672332753,0.00581383625855232,0.00304886576599256,0.186144813895226
9,25,0.253870103610318,0.0472566031901043,0.0210064054152331,0.186144813895226
9,26,0.866983246132671,0.621681150779058,0.0126989454840424,0.717062473297119
9,27,0.480477090051677,0.366137988191757,0.0525020279153031,0.762030065059662
9,28,0.0737155540193464,0.0308211211772466,0.0048390254818047,0.4181087911129
9,29,0.370936943945832,0.297772348045207,0.0917456854353724,0.802757322788239
9,30,0.97897070224381,0.406053666151235,0.0990182092808593,0.414776116609573
9,31,0.0147559881819419,0.0121953070503113,0.0698442001622332,0.826464951038361
9,32,0.996833110001846,0.251721836740688,0.0445022516852675,0.252521544694901
9,33,0.0239079460015308,0.0071124596622891,0.0378171239965316,0.297493547201157
9,34,0.00381603203519272,0.00119194069555325,0.0619842801599955,0.312350809574127
10,1,0.724122161540368,0.0553186309610157,0.0327603180909844,0.0763940587639809
10,2,0.483932992695523,0.123151486402108,0.00623577329656328,0.254480451345444
10,3,0.805488141293942,0.18107635522797,0.0245124999266034,0.224803254008293
10,4,0.284302366397972,0.0639120970885222,0.0116925642415785,0.224803254008293
10,5,0.190043977817995,0.0427225046181653,0.0115359848744331,0.224803254008293
10,6,0.160406996569693,0.0360600147945642,0.0146460425543575,0.224803254008293
10,7,0.56961176943268,0.128050579289888,0.000475609827703979,0.224803254008293
10,8,0.649517003788043,0.146013535985269,0.00817931469125485,0.224803254008293
10,9,0.176439344981992,0.0396641388870436,0.0175427608465464,0.224803254008293
10,10,0.137187410193117,0.0308401762203832,0.0116514621577028,0.224803254008293
10,11,0.178781376042758,0.0401906350904923,0.0473300282038585,0.224803254008293
10,12,0.167096387769318,0.0375638117035743,0.0258747404207679,0.224803254008293
10,13,0.202816195666728,0.045593740751463,0.030360739289482,0.224803254008293
10,14,0.109653457217687,0.0246504539957951,0.0369625168567475,0.224803254008293
10,15,0.202118926518083,0.0454369923779282,0.0256907596643721,0.224803254008293
10,16,0.738378081211742,0.273211248346122,0.0183060852613799,0.370015382766724
10,17,0.0959057277290653,0.0178000270974885,0.0825975734112577,0.185599207878113
10,18,0.203752486824676,0.0292252868058873,0.0176249650142977,0.14343523979187
10,19,0.355116838495966,0.183791626947687,0.0541079575591625,0.517552554607391
10,20,0.64081537752136,0.091915507337094,0.0707543015288018,0.14343523979187
10,21,0.0562908103098886,0.00199077695217959,0.0381583917733201,0.0353659316897392
10,22,0.299136737819798,0.0556827523906912,0.0379196082384234,0.186144813895226
10,23,0.145537188280744,0.0270909928273534,0.000140921430430809,0.186144813895226
10,24,0.190145952534651,0.035394682947493,0.000475609827703979,0.186144813895226
10,25,0.187248842875753,0.0348554010092034,0.0138866326237026,0.186144813895226
10,26,0.760745375068784,0.545501960196167,0.0116573338839708,0.717062473297119
10,27,0.528373705317962,0.402636649039261,0.0180575155160367,0.762030065059662
10,28,0.110500588341462,0.0462012674087129,0.0189284882457826,0.4181087911129
10,29,0.246636700962347,0.197989417765857,0.100169692889144,0.802757322788239
10,30,0.964243314548813,0.3999450974753,0.0568520109683847,0.414776116609573
10,31,0.0297629485314172,0.024598033800775,0.0578776058231867,0.826464951038361
10,32,0.989671483965656,0.249913371871502,0.0614965464463334,0.252521544694901
10,33,0.0687493582339069,0.020452490448808,0.0341519172164886,0.297493547201157
10,34,7.24506662637686e-08,2.2630024261673e-08,0.00138572739923628,0.312350809574127
11,1,0.864274406706529,0.0660254298141433,0.0152437596590643,0.0763940587639809
11,2,0.596621223146109,0.151828438148492,0.00142837072074182,0.254480451345444
11,3,0.889994958566835,0.200073762736801,0.0217065517725847,0.224803254008293
11,4,0.158643782758436,0.0356636385922812,0.00369971432585585,0.224803254008293
11,5,0.114412962407959,0.0257204062500376,0.00323139605676017,0.224803254008293
11,6,0.240608601063001,0.0540895964613459,0.0162272280241652,0.224803254008293
11,7,0.821876079504934,0.184760417064288,0.000398070528731326,0.224803254008293
11,8,0.727885498303359,0.163631028564043,0.0110757270641128,0.224803254008293
11,9,0.209121492543394,0.0470111920068261,0.00992834730482836,0.224803254008293
11,10,0.141423051656121,0.0317923622040789,0.00571348288296726,0.224803254008293
11,11,0.134662222939174,0.0302725059087166,0.0273732028286423,0.224803254008293
11,12,0.0914232288977876,0.0205522393481677,0.026436566290451,0.224803254008293
11,13,0.159028251996041,0.0357500685279608,0.0201142696576593,0.224803254008293
11,14,0.0684300371836699,0.0153832950307975,0.0229007633587786,0.224803254008293
11,15,0.160049457534956,0.0359796388561202,0.0153140073994287,0.224803254008293
11,16,0.741492260284026,0.274363542507557,0.0119889476888493,0.370015382766724
11,17,0.10418390785299,0.0193364507711612,0.057205076570037,0.185599207878113
11,18,0.13960134964254,0.0200237530612465,0.0192947126867419,0.14343523979187
11,19,0.519672320059955,0.26895773680578,0.0439750854680841,0.517552554607391
11,20,0.626992513914258,0.0899328215809991,0.0751416662764014,0.14343523979187
11,21,0.020832929099242,0.000736775947420975,0.0424296351800684,0.0353659316897392
11,22,0.385907989911998,0.0718347709628494,0.0211211539362151,0.186144813895226
11,23,0.514481287590976,0.0957680235311981,0.000679061490188732,0.186144813895226
11,24,0.095280969638086,0.0177360583610382,0.00154545028801574,0.186144813895226
11,25,0.463762654170173,0.0863270129520628,0.0149861846110617,0.186144813895226
11,26,0.719104710297752,0.515643002125715,0.0139090525921416,0.717062473297119
11,27,0.741600806507747,0.565122110831396,0.0280990961457406,0.762030065059662
11,28,0.141636113927618,0.0592193043722052,0.0108415679295649,0.4181087911129
11,29,0.324374326419064,0.260393865857406,0.148901793658971,0.802757322788239
